<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
Сбербанк;D;2022-01-27;000000;235;260;233.1;254.29;301306340;75092074862.5
Сбербанк;D;2022-01-28;000000;255.87;262;252.02;257.82;204180270;52531847944.2
Сбербанк;D;2022-01-29;000000;257.82;257.82;257.82;257.82;0;0
Сбербанк;D;2022-01-30;000000;257.82;257.82;257.82;257.82;0;0
Сбербанк;D;2022-01-31;000000;258.98;269.6;258.81;269.42;156175080;41439465846.6
Сбербанк;D;2022-02-01;000000;269.72;273.1;260.56;264.7;170396140;45265999275.4
Сбербанк;D;2022-02-02;000000;265.88;266.91;254.52;261;170215080;44266555958.2
Сбербанк;D;2022-02-03;000000;258.45;259.87;250.06;250.79;151173100;38264109218.8
Сбербанк;D;2022-02-04;000000;251.99;259.74;251.91;256.53;127035170;32465015937.6
Сбербанк;D;2022-02-05;000000;256.53;256.53;256.53;256.53;0;0
Сбербанк;D;2022-02-06;000000;256.53;256.53;256.53;256.53;0;0
Сбербанк;D;2022-02-07;000000;256.99;260.53;253.52;257.61;85586640;21984857622.9
Сбербанк;D;2022-02-08;000000;257.6;269.9;256.52;269.8;161506220;42797055854.6
Сбербанк;D;2022-02-09;000000;270.01;279.71;270;279.09;193575010;53580134334.3
Сбербанк;D;2022-02-10;000000;279.2;282.3;273.67;275.2;180148360;49971152910
Сбербанк;D;2022-02-11;000000;274.9;275.87;259.61;260.83;213954390;57202046478
Сбербанк;D;2022-02-12;000000;260.83;260.83;260.83;260.83;0;0
Сбербанк;D;2022-02-13;000000;260.83;260.83;260.83;260.83;0;0
Сбербанк;D;2022-02-14;000000;256.69;259.5;245.1;256.7;357654570;90439846224.3
Сбербанк;D;2022-02-15;000000;257.89;274;257.51;274;271518670;72536855943.8
Сбербанк;D;2022-02-16;000000;276.88;281;274.15;277.78;195822410;54327320546.5
Сбербанк;D;2022-02-17;000000;277;277;259.36;260.58;262088700;69639981675.4
Сбербанк;D;2022-02-18;000000;262.13;267;245;250.28;270594740;69033777422.6
Сбербанк;D;2022-02-19;000000;250.28;250.28;250.28;250.28;0;0
Сбербанк;D;2022-02-20;000000;250.28;250.28;250.28;250.28;0;0
Сбербанк;D;2022-02-21;000000;249.15;258.32;184.3;201;1084508440;238583656296.9
Сбербанк;D;2022-02-22;000000;198.72;219.9;182.03;208.53;946020570;188663299795.8
Сбербанк;D;2022-02-23;000000;208.53;208.53;208.53;208.53;0;0
Сбербанк;D;2022-02-24;000000;187.54;187.54;89.59;132.18;829355880;98281399197.4
Сбербанк;D;2022-02-25;000000;123.75;152.89;115.11;131.12;396287150;51769813725.2
Сбербанк;D;2022-02-26;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-02-27;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-02-28;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-01;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-02;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-03;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-04;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-05;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-06;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-07;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-08;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-09;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-10;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-11;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-12;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-13;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-14;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-15;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-16;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-17;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-18;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-19;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-20;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-21;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-22;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-23;000000;131.12;131.12;131.12;131.12;0;0
Сбербанк;D;2022-03-24;000000;131;156.2;130.15;136.24;159464350;22692069361.4
Сбербанк;D;2022-03-25;000000;137;147;128.2;131.5;57662950;7725368187
Сбербанк;D;2022-03-26;000000;131.5;131.5;131.5;131.5;0;0
Сбербанк;D;2022-03-27;000000;131.5;131.5;131.5;131.5;0;0
Сбербанк;D;2022-03-28;000000;130.6;131.47;125;125;33212430;4203874797
Сбербанк;D;2022-03-29;000000;126.16;137.57;122;128.77;72338740;9470337365.6
Сбербанк;D;2022-03-30;000000;136.89;138.4;131.11;134.6;35675450;4754053635.4
Сбербанк;D;2022-03-31;000000;135.25;147.41;134.52;143.69;118425000;16669448877.5
Сбербанк;D;2022-04-01;000000;145;155.4;144.51;154.5;118880720;18022334419.5
Сбербанк;D;2022-04-02;000000;154.5;154.5;154.5;154.5;0;0
Сбербанк;D;2022-04-03;000000;154.5;154.5;154.5;154.5;0;0
Сбербанк;D;2022-04-04;000000;158.76;166.88;150.2;166;115938910;18622917617.7
Сбербанк;D;2022-04-05;000000;169.83;169.9;147.76;154.1;130342790;20715568335.3
Сбербанк;D;2022-04-06;000000;143.51;153.3;140.65;141.6;109040410;16064065136
Сбербанк;D;2022-04-07;000000;143.1;149.9;142.5;147.5;58839040;8603867601.8
Сбербанк;D;2022-04-08;000000;149.05;151;141.06;143.72;48450590;7042432416.5
Сбербанк;D;2022-04-09;000000;143.72;143.72;143.72;143.72;0;0
Сбербанк;D;2022-04-10;000000;143.72;143.72;143.72;143.72;0;0
Сбербанк;D;2022-04-11;000000;144.09;146.98;138.5;138.69;47575830;6769147874
Сбербанк;D;2022-04-12;000000;138.84;140.1;130.35;135.38;75388800;10068815929.1
Сбербанк;D;2022-04-13;000000;136.78;138.14;132.72;135.5;39087840;5281816161.7
Сбербанк;D;2022-04-14;000000;135.85;135.89;129.05;129.05;44368360;5854258707
Сбербанк;D;2022-04-15;000000;128.55;131.72;125.12;130.88;46772550;6025059285.1
Сбербанк;D;2022-04-16;000000;130.88;130.88;130.88;130.88;0;0
Сбербанк;D;2022-04-17;000000;130.88;130.88;130.88;130.88;0;0
Сбербанк;D;2022-04-18;000000;131.41;132.68;123.7;123.85;58500600;7419239922.5
Сбербанк;D;2022-04-19;000000;123.85;123.85;115.36;120.3;79905700;9552876654.9
